id,Service,Duration,Place,Status
319383,4,-5887,,-1
319384,4,-7079,,-1
319385,4,-3727,,-1
319386,4,-2747,,-1
319387,4,-3743,,-1
319388,4,811,,1
319389,4,-3533,,-1
319390,4,-2858,,-1
319391,4,-3635,,-1
319392,4,-3178,,-1
319393,4,-745,,-1
319394,4,-3710,,-1
319395,4,-2060,,-1
319396,4,-3736,,-1
319397,4,-4156,,-1
319398,4,-66,,-1
319399,4,-4173,,-1
319400,4,-193,,-1
319401,4,352,,1
319402,4,-2869,,-1
319403,4,-3393,,-1
319404,4,-4100,,-1
319405,4,3960,,1
319406,4,-3805,,-1
319407,4,-3919,,-1
319408,4,-3716,,-1
319409,4,-4939,,-1
319410,4,-1049,,-1
319411,4,-3619,,-1
319412,4,-4365,,-1
319413,4,-3356,,-1
319414,4,-3717,,-1
319415,4,5683,,1
319416,4,-1376,,-1
319417,4,-614,,-1
319418,4,-2524,,-1
319419,4,-3022,,-1
319420,4,-2913,,-1
319421,4,-3290,,-1
319422,4,-3229,,-1
319423,4,-3539,,-1
319424,4,-5935,,-1
319425,4,-6430,,-1
319426,4,-5113,,-1
319427,4,-3753,,-1
319428,4,57995,,1
319429,4,-845,,-1
319430,4,-2425,,-1
319431,4,-3831,,-1
319432,4,-3718,,-1
319433,4,-894,,-1
319434,4,61,,1
319435,4,-3376,,-1
319436,4,-4315,,-1
319437,4,-5027,,-1
319438,4,-3212,,-1
319439,4,1176,,1
319440,4,4084,,1
319441,4,-1802,,-1
319442,4,1191,,1
319443,4,-3588,,-1
319444,4,-1087,,-1
319445,4,-3705,,-1
319446,4,1114,,1
319447,4,-130,,-1
319448,4,-57,,-1
319449,4,-170,,-1
319450,4,-3597,,-1
319451,4,-2736,,-1
319452,4,-5027,,-1
319453,4,-1623,,-1
319454,4,-3490,,-1
319455,4,-4870,,-1
319456,4,8586,,1
319457,4,-5669,,-1
319458,4,-2849,,-1
319459,4,-820,,-1
319460,4,9377,,1
319461,4,4284,,1
319462,4,-5039,,-1
319463,4,-285,,-1
319464,4,-4213,,-1
319465,4,-3767,,-1
319466,4,1255,,1
319467,4,-1972,,-1
319468,4,-3810,,-1
319469,4,435,,1
319470,4,-352,,-1
319471,4,-2911,,-1
319472,4,2732,,1
319473,4,6938,,1
319474,4,-2532,,-1
319475,4,2783,,1
319476,4,-3621,,-1
319477,4,-1760,,-1
319478,4,-2519,,-1
319479,4,-3409,,-1
319480,4,-3765,,-1
319481,4,-5343,,-1
319482,4,-5190,,-1
319483,4,951,,1
319484,4,-3598,,-1
319485,4,80,,1
319486,4,386,,1
319487,4,-2455,,-1
319488,4,-2923,,-1
319489,4,-4342,,-1
319490,4,-4236,,-1
319491,4,-3776,,-1
319492,4,-995,,-1
319493,4,-3652,,-1
319494,4,-3074,,-1
319495,4,2659,,1
319496,4,-3429,,-1
319497,4,-377,,-1
319498,4,3338,,1
319499,4,-3211,,-1
319500,4,-4000,,-1
319501,4,-5083,,-1
319502,4,-2336,,-1
319503,4,-2730,,-1
319504,4,-3900,,-1
319505,4,4548,,1
319506,4,-1451,,-1
319507,4,-3707,,-1
319508,4,-4135,,-1
319509,4,-3700,,-1
319510,4,-3326,,-1
319511,4,-3388,,-1
319512,4,-3594,,-1
319513,4,-420,,-1
319514,4,-3112,,-1
319515,4,-2236,,-1
319516,4,-3740,,-1
319517,4,-5331,,-1
319518,4,-3856,,-1
319519,4,-3777,,-1
319520,4,-2871,,-1
319521,4,-2095,,-1
319522,4,-3526,,-1
319523,4,-2709,,-1
319524,4,-3556,,-1
319525,4,-3571,,-1
319526,4,5602,,1
319527,4,-365,,-1
319528,4,7432,,1
319529,4,-9833,,-1
319530,4,-3964,,-1
319531,4,-3029,,-1
319532,4,-5197,,-1
319533,4,-3801,,-1
319534,4,-3773,,-1
319535,4,-221,,-1
319536,4,-2746,,-1
319537,4,-1386,,-1
319538,4,927,,1
319539,4,-3675,,-1
319540,4,738,,1
319541,4,-5634,,-1
319542,4,-1517,,-1
319543,4,-4515,,-1
319544,4,-2802,,-1
319545,4,-2941,,-1
319546,4,-1493,,-1
319547,4,724,,1
319548,4,-3360,,-1
319549,4,-3382,,-1
319550,4,-2627,,-1
319551,4,-2769,,-1
319552,4,-5025,,-1
319553,4,2744,,1
319554,4,-4852,,-1
319555,4,-3946,,-1
319556,4,-2949,,-1
319557,4,-4523,,-1
319558,4,-5688,,-1
319559,4,3867,,1
319560,4,-2582,,-1
319561,4,-2228,,-1
319562,4,-5030,,-1
319563,4,-17,,-1
319564,4,-2704,,-1
319565,4,415,,1
319566,4,-4812,,-1
319567,4,-266,,-1
319568,4,-3697,,-1
319569,4,6610,,1
319570,4,4278,,1
319571,4,-3604,,-1
319572,4,-2798,,-1
319573,4,-3897,,-1
319574,4,-639,,-1
319575,4,-3578,,-1
319576,4,-55,,-1
319577,4,-349,,-1
319578,4,-5087,,-1
319579,4,-3260,,-1
319580,4,-1978,,-1
319581,4,-4472,,-1
319582,4,-2878,,-1
319583,4,-193,,-1
319584,4,-3445,,-1
319585,4,-3694,,-1
319586,4,55025,,1
319587,4,-3451,,-1
319588,4,-4676,,-1
319589,4,-5012,,-1
319590,4,-3514,,-1
319591,4,-3460,,-1
319592,4,10630,,1
319593,4,-5490,,-1
319594,4,-3458,,-1
319595,4,-4327,,-1
319596,4,-3698,,-1
319597,4,-4112,,-1
319598,4,-2844,,-1
319599,4,-3695,,-1
319600,4,1214,,1
319601,4,-120,,-1
319602,4,-4237,,-1
319603,4,-231,,-1
319604,4,-3735,,-1
319605,4,465,,1
319606,4,-3863,,-1
319607,4,-2912,,-1
319608,4,-3807,,-1
319609,4,172,,1
319610,4,-4928,,-1
319611,4,-4232,,-1
319612,4,-3630,,-1
319613,4,-1417,,-1
319614,4,-1889,,-1
319615,4,-3732,,-1
319616,4,2280,,1
319617,4,-2660,,-1
319618,4,-1404,,-1
319619,4,-3565,,-1
319620,4,124,,1
319621,4,5142,,1
319622,4,963,,1
319623,4,2834,,1
319624,4,-3772,,-1
319625,4,-3041,,-1
319626,4,-2352,,-1
319627,4,688,,1
319628,4,-3742,,-1
319629,4,-427,,-1
319630,4,-2881,,-1
319631,4,-331,,-1
319632,4,-2070,,-1
319633,4,-3900,,-1
319634,4,-2610,,-1
319635,4,3997,,1
319636,4,-3773,,-1
319637,4,-325,,-1
319638,4,-3192,,-1
319639,4,-581,,-1
319640,4,-173,,-1
319641,4,7352,,1
319642,4,-1721,,-1
319643,4,-2822,,-1
319644,4,-855,,-1
319645,4,-2383,,-1
319646,4,-3669,,-1
319647,4,-2900,,-1
319648,4,-4455,,-1
319649,4,983,,1
319650,4,-3567,,-1
319651,4,-5031,,-1
319652,4,-3394,,-1
319653,4,-3611,,-1
319654,4,197,,1
319655,4,-4761,,-1
319656,4,-1007,,-1
319657,4,-3711,,-1
319658,4,-49,,-1
319659,4,2194,,1
319660,4,-1199,,-1
319661,4,-2470,,-1
319662,4,-3409,,-1
319663,4,183,,1
319664,4,128,,1
319665,4,610,,1
319666,4,-3728,,-1
319667,4,-4597,,-1
319668,4,-2858,,-1
319669,4,-2653,,-1
319670,4,-2051,,-1
319671,4,-1359,,-1
319672,4,-3610,,-1
319673,4,-3521,,-1
319674,4,-3727,,-1
319675,4,2167,,1
319676,4,-3683,,-1
319677,4,-4443,,-1
319678,4,-3566,,-1
319679,4,666,,1
319680,4,-447,,-1
319681,4,-3968,,-1
319682,4,-329,,-1
319683,4,-4472,,-1
319684,4,-1629,,-1
319685,4,428,,1
319686,4,-1577,,-1
319687,4,-4380,,-1
319688,4,1531,,1
319689,4,-35,,-1
319690,4,-266,,-1
319691,4,-8032,,-1
319692,4,-3017,,-1
319693,4,-2646,,-1
319694,4,-8155,,-1
319695,4,516,,1
319696,4,-362,,-1
319697,4,-5310,,-1
319698,4,-3546,,-1
319699,4,2802,,1
319700,4,-3805,,-1
319701,4,920,,1
319702,4,-2283,,-1
319703,4,-3662,,-1
319704,4,-3696,,-1
319705,4,5435,,1
319706,4,-3290,,-1
319707,4,-3937,,-1
319708,4,-3558,,-1
319709,4,-3761,,-1
319710,4,-4829,,-1
319711,4,-4748,,-1
319712,4,-2344,,-1
319713,4,-3673,,-1
319714,4,519,,1
319715,4,-3956,,-1
319716,4,-4009,,-1
319717,4,257,,1
319718,4,-4173,,-1
319719,4,-256,,-1
319720,4,-3202,,-1
319721,4,-1837,,-1
319722,4,-4679,,-1
319723,4,-3469,,-1
319724,4,-11,,-1
319725,4,1451,,1
319726,4,4143,,1
319727,4,-12,,-1
319728,4,-3663,,-1
319729,4,-3646,,-1
319730,4,-3996,,-1
319731,4,-2616,,-1
319732,4,-7986,,-1
319733,4,-593,,-1
319734,4,-4692,,-1
319735,4,666,,1
319736,4,7583,,1
319737,4,-1415,,-1
319738,4,-690,,-1
319739,4,-3241,,-1
319740,4,12,,1
319741,4,27746,,1
319742,4,-3530,,-1
319743,4,4813,,1
319744,4,-4390,,-1
319745,4,-4172,,-1
319746,4,-5023,,-1
319747,4,-5000,,-1
319748,4,-3399,,-1
319749,4,449,,1
319750,4,-2757,,-1
319751,4,-3096,,-1
319752,4,-1623,,-1
319753,4,-1053,,-1
319754,4,-1753,,-1
319755,4,-3819,,-1
319756,4,-4212,,-1
319757,4,-6979,,-1
319758,4,904,,1
319759,4,-3843,,-1
319760,4,-3028,,-1
319761,4,-3917,,-1
319762,4,-3557,,-1
319763,4,11465,,1
319764,4,-1149,,-1
319765,4,-4988,,-1
319766,4,-3879,,-1
319767,4,-383,,-1
319768,4,-3948,,-1
319769,4,3757,,1
319770,4,-2526,,-1
319771,4,-588,,-1
319772,4,-3049,,-1
319773,4,-4024,,-1
319774,4,-4002,,-1
319775,4,-4249,,-1
319776,4,584,,1
319777,4,-3651,,-1
319778,4,-3529,,-1
319779,4,-2816,,-1
319780,4,-3661,,-1
319781,4,-3324,,-1
319782,4,-2874,,-1
319783,4,-198,,-1
319784,4,-3114,,-1
319785,4,56,,1
319786,4,-2556,,-1
319787,4,4299,,1
319788,4,383,,1
319789,4,-3773,,-1
319790,4,4182,,1
319791,4,1646,,1
319792,4,-633,,-1
319793,4,-4821,,-1
319794,4,-4032,,-1
319795,4,1430,,1
319796,4,-1468,,-1
319797,4,-3691,,-1
319798,4,-3640,,-1
319799,4,169,,1
319800,4,-1727,,-1
319801,4,-3312,,-1
319802,4,-2029,,-1
319803,4,-1284,,-1
319804,4,-4794,,-1
319805,4,-3311,,-1
319806,4,-2198,,-1
319807,4,-4741,,-1
319808,4,-3643,,-1
319809,4,-96,,-1
319810,4,13083,,1
319811,4,-2299,,-1
319812,4,-2427,,-1
319813,4,-3550,,-1
319814,4,-1667,,-1
319815,4,-3762,,-1
319816,4,-3696,,-1
319817,4,-4652,,-1
319818,4,-2127,,-1
319819,4,-3971,,-1
319820,4,1036,,1
319821,4,-4223,,-1
319822,4,2875,,1
319823,4,-913,,-1
319824,4,-93,,-1
319825,4,-2835,,-1
319826,4,-4003,,-1
319827,4,-2768,,-1
319828,4,-1777,,-1
319829,4,5397,,1
319830,4,-3744,,-1
319831,4,903,,1
319832,4,-1477,,-1
319833,4,-622,,-1
319834,4,-3766,,-1
319835,4,-733,,-1
319836,4,-3749,,-1
319837,4,-2070,,-1
319838,4,-2451,,-1
319839,4,1396,,1
319840,4,-4002,,-1
319841,4,-2808,,-1
319842,4,-3702,,-1
319843,4,-6193,,-1
319844,4,-4983,,-1
319845,4,-3255,,-1
319846,4,-2924,,-1
319847,4,-3353,,-1
319848,4,-3667,,-1
319849,4,-3658,,-1
319850,4,-3785,,-1
319851,4,-3186,,-1
319852,4,-3460,,-1
319853,4,-2358,,-1
319854,4,-3012,,-1
319855,4,-3709,,-1
319856,4,-2887,,-1
319857,4,-2731,,-1
319858,4,-3070,,-1
319859,4,-3645,,-1
319860,4,1094,,1
319861,4,2648,,1
319862,4,-4967,,-1
319863,4,-4713,,-1
319864,4,1638,,1
319865,4,-2858,,-1
319866,4,-1175,,-1
319867,4,-3771,,-1
319868,4,-4471,,-1
319869,4,-2036,,-1
319870,4,-2705,,-1
319871,4,1421,,1
319872,4,-2862,,-1
319873,4,-4329,,-1
319874,4,-3628,,-1
319875,4,-4785,,-1
319876,4,-4935,,-1
319877,4,-2778,,-1
319878,4,-789,,-1
319879,4,-2606,,-1
319880,4,-2944,,-1
319881,4,2203,,1
319882,4,-5468,,-1
319883,4,-2697,,-1
319884,4,-3782,,-1
319885,4,-2588,,-1
319886,4,-9503,,-1
319887,4,-3210,,-1
319888,4,-4001,,-1
319889,4,62281,,1
319890,4,-2267,,-1
319891,4,-4506,,-1
319892,4,-3684,,-1
319893,4,3526,,1
319894,4,-2515,,-1
319895,4,216,,1
319896,4,5718,,1
319897,4,-4011,,-1
319898,4,-4899,,-1
319899,4,8295,,1
319900,4,-3071,,-1
319901,4,-1567,,-1
319902,4,-3718,,-1
319903,4,-2837,,-1
319904,4,-2247,,-1
319905,4,-4900,,-1
319906,4,-2865,,-1
319907,4,-1544,,-1
319908,4,-1873,,-1
319909,4,-833,,-1
319910,4,-3127,,-1
319911,4,-3517,,-1
319912,4,-2692,,-1
319913,4,-2583,,-1
319914,4,-4976,,-1
319915,4,-4980,,-1
319916,4,-2922,,-1
319917,4,-2668,,-1
319918,4,-1449,,-1
319919,4,59111,,1
319920,4,-4486,,-1
319921,4,-4076,,-1
319922,4,-836,,-1
319923,4,-3335,,-1
319924,4,-3941,,-1
319925,4,-3488,,-1
319926,4,-5053,,-1
319927,4,-3658,,-1
319928,4,-4045,,-1
319929,4,-3236,,-1
319930,4,-591,,-1
319931,4,-3994,,-1
319932,4,-3620,,-1
319933,4,-2021,,-1
319934,4,-205,,-1
319935,4,-2744,,-1
319936,4,1215,,1
319937,4,-3494,,-1
319938,4,-4518,,-1
319939,4,-3648,,-1
319940,4,-3268,,-1
319941,4,-4544,,-1
319942,4,-3495,,-1
319943,4,-1663,,-1
319944,4,-2509,,-1
319945,4,-3618,,-1
319946,4,-2905,,-1
319947,4,-4347,,-1
319948,4,267,,1
319949,4,-3841,,-1
319950,4,-3873,,-1
319951,4,-3656,,-1
319952,4,-2356,,-1
319953,4,-3998,,-1
319954,4,371,,1
319955,4,2587,,1
319956,4,-3680,,-1
319957,4,5737,,1
319958,4,-3293,,-1
319959,4,-2863,,-1
319960,4,-2850,,-1
319961,4,443,,1
319962,4,-3650,,-1
319963,4,-2630,,-1
319964,4,1027,,1
319965,4,1001,,1
319966,4,-3084,,-1
319967,4,-3582,,-1
319968,4,890,,1
319969,4,-3324,,-1
319970,4,-3650,,-1
319971,4,1749,,1
319972,4,-3265,,-1
319973,4,-5115,,-1
319974,4,1189,,1
319975,4,-2852,,-1
319976,4,-491,,-1
319977,4,-3410,,-1
319978,4,-2940,,-1
319979,4,-3731,,-1
319980,4,2726,,1
319981,4,-2449,,-1
319982,4,1633,,1
319983,4,-2620,,-1
319984,4,-3843,,-1
319985,4,-3740,,-1
319986,4,-3434,,-1
319987,4,-3729,,-1
319988,4,-3717,,-1
319989,4,-2847,,-1
319990,4,-2799,,-1
319991,4,3499,,1
319992,4,-3882,,-1
319993,4,1406,,1
319994,4,-104,,-1
319995,4,-3200,,-1
319996,4,-4159,,-1
319997,4,-3563,,-1
319998,4,594,,1
319999,4,-3709,,-1
320000,4,-2478,,-1
320001,4,-2433,,-1
320002,4,1411,,1
320003,4,-3588,,-1
320004,4,-3779,,-1
320005,4,-195,,-1
320006,4,-3681,,-1
320007,4,817,,1
320008,4,-4984,,-1
320009,4,-3566,,-1
320010,4,4380,,1
320011,4,-1504,,-1
320012,4,4542,,1
320013,4,-3321,,-1
320014,4,-249,,-1
320015,4,-1882,,-1
320016,4,-3794,,-1
320017,4,1554,,1
320018,4,-2908,,-1
320019,4,9585,,1
320020,4,-3433,,-1
320021,4,-2863,,-1
320022,4,-3833,,-1
320023,4,-2317,,-1
320024,4,-4239,,-1
320025,4,-3777,,-1
320026,4,279,,1
320027,4,-756,,-1
320028,4,-3183,,-1
320029,4,1120,,1
320030,4,-3595,,-1
320031,4,-2803,,-1
320032,4,-2694,,-1
320033,4,-2408,,-1
320034,4,878,,1
320035,4,-4716,,-1
320036,4,-3060,,-1
320037,4,-2221,,-1
320038,4,-4986,,-1
320039,4,-3483,,-1
320040,4,-934,,-1
320041,4,-3561,,-1
320042,4,-478,,-1
320043,4,-898,,-1
320044,4,-2717,,-1
320045,4,-3849,,-1
320046,4,-3095,,-1
320047,4,-3873,,-1
320048,4,173,,1
320049,4,-2873,,-1
320050,4,542,,1
320051,4,299,,1
320052,4,4508,,1
320053,4,-2110,,-1
320054,4,-4992,,-1
320055,4,2228,,1
320056,4,11918,,1
320057,4,-4875,,-1
320058,4,-1384,,-1
320059,4,-3777,,-1
320060,4,-1077,,-1
320061,4,-1160,,-1
320062,4,-7679,,-1
320063,4,56580,,1
320064,4,13505,,1
320065,4,-1537,,-1
320066,4,-740,,-1
320067,4,-934,,-1
320068,4,336,,1
320069,4,-3786,,-1
320070,4,-3027,,-1
320071,4,1424,,1
320072,4,-605,,-1
320073,4,3049,,1
320074,4,-3765,,-1
320075,4,-140,,-1
320076,4,-1512,,-1
320077,4,-4202,,-1
320078,4,-3783,,-1
320079,4,1507,,1
320080,4,-2890,,-1
320081,4,-3846,,-1
320082,4,-3924,,-1
320083,4,-3309,,-1
320084,4,-3565,,-1
320085,4,-3711,,-1
320086,4,-5840,,-1
320087,4,-4913,,-1
320088,4,-3862,,-1
320089,4,-527,,-1
320090,4,-3245,,-1
320091,4,4777,,1
320092,4,-3912,,-1
320093,4,-3838,,-1
320094,4,-3842,,-1
320095,4,-1507,,-1
320096,4,-458,,-1
320097,4,-2356,,-1
320098,4,-3937,,-1
320099,4,-1450,,-1
320100,4,-4227,,-1
320101,4,-3749,,-1
320102,4,-2917,,-1
320103,4,-1314,,-1
320104,4,-493,,-1
320105,4,-3788,,-1
320106,4,1492,,1
320107,4,-3887,,-1
320108,4,-3720,,-1
320109,4,1762,,1
320110,4,-1644,,-1
320111,4,1063,,1
320112,4,-356,,-1
320113,4,-3972,,-1
320114,4,-3390,,-1
320115,4,-5454,,-1
320116,4,-3623,,-1
320117,4,4367,,1
320118,4,1300,,1
320119,4,-4175,,-1
320120,4,-549,,-1
320121,4,-3460,,-1
320122,4,-2629,,-1
320123,4,1108,,1
320124,4,-1863,,-1
320125,4,-2495,,-1
320126,4,227,,1
320127,4,-1580,,-1
320128,4,-2781,,-1
320129,4,-3783,,-1
320130,4,-4488,,-1
320131,4,-2687,,-1
320132,4,-770,,-1
320133,4,-4727,,-1
320134,4,-3949,,-1
320135,4,-2013,,-1
320136,4,-3749,,-1
320137,4,-78,,-1
320138,4,-1857,,-1
320139,4,-4113,,-1
320140,4,-5588,,-1
320141,4,-1315,,-1
320142,4,-788,,-1
320143,4,-3723,,-1
320144,4,-2437,,-1
320145,4,-2780,,-1
320146,4,-2978,,-1
320147,4,-1884,,-1
320148,4,661,,1
320149,4,-4139,,-1
320150,4,-2437,,-1
320151,4,-2904,,-1
320152,4,-3725,,-1
320153,4,-70,,-1
320154,4,-4154,,-1
320155,4,-2579,,-1
320156,4,70,,1
320157,4,17887,,1
320158,4,-2817,,-1
320159,4,-2945,,-1
320160,4,-2704,,-1
320161,4,5869,,1
320162,4,-5247,,-1
320163,4,-4590,,-1
320164,4,-1521,,-1
320165,4,-3076,,-1
320166,4,-2377,,-1
320167,4,-862,,-1
320168,4,-4228,,-1
320169,4,-1624,,-1
320170,4,1312,,1
320171,4,-1996,,-1
320172,4,-3822,,-1
320173,4,-5360,,-1
320174,4,-3707,,-1
320175,4,-1752,,-1
320176,4,-5669,,-1
320177,4,-1169,,-1
320178,4,-9212,,-1
320179,4,697,,1
320180,4,181,,1
320181,4,-1244,,-1
320182,4,-5030,,-1
320183,4,-1897,,-1
320184,4,-5211,,-1
320185,4,-955,,-1
320186,4,-3082,,-1
320187,4,-5200,,-1
320188,4,-6394,,-1
320189,4,-3343,,-1
320190,4,-3955,,-1
320191,4,-3690,,-1
320192,4,-5002,,-1
320193,4,-3697,,-1
320194,4,-2723,,-1
320195,4,12600,,1
320196,4,-1393,,-1
320197,4,-1742,,-1
320198,4,-1029,,-1
320199,4,-2373,,-1
320200,4,914,,1
320201,4,335,,1
320202,4,7504,,1
320203,4,-2097,,-1
320204,4,-3459,,-1
320205,4,3464,,1
320206,4,-3808,,-1
320207,4,-3634,,-1
320208,4,-3260,,-1
320209,4,-3106,,-1
320210,4,-3765,,-1
320211,4,-3965,,-1
320212,4,2159,,1
320213,4,1380,,1
320214,4,-3466,,-1
320215,4,8510,,1
320216,4,-267,,-1
320217,4,-2200,,-1
320218,4,-76,,-1
320219,4,-3753,,-1
320220,4,-3304,,-1
320221,4,-1580,,-1
320222,4,-4113,,-1
320223,4,-156,,-1
320224,4,2217,,1
320225,4,-3336,,-1
320226,4,-3653,,-1
320227,4,-2672,,-1
320228,4,-2225,,-1
320229,4,4619,,1
320230,4,-2912,,-1
320231,4,-4890,,-1
320232,4,5206,,1
320233,4,1424,,1
320234,4,-3559,,-1
320235,4,-1466,,-1
320236,4,-3304,,-1
320237,4,-1950,,-1
320238,4,15398,,1
320239,4,-2675,,-1
320240,4,-3792,,-1
320241,4,-152,,-1
320242,4,-145,,-1
320243,4,-2733,,-1
320244,4,-2261,,-1
320245,4,-2592,,-1
320246,4,52,,1
320247,4,347,,1
320248,4,529,,1
320249,4,-4332,,-1
320250,4,-2301,,-1
320251,4,-3286,,-1
320252,4,-4997,,-1
320253,4,-3455,,-1
320254,4,-3657,,-1
320255,4,-3366,,-1
320256,4,-2913,,-1
320257,4,-3907,,-1
320258,4,-1215,,-1
320259,4,-2363,,-1
320260,4,-2662,,-1
320261,4,-5273,,-1
320262,4,-2200,,-1
320263,4,-4432,,-1
320264,4,-2764,,-1
320265,4,-2727,,-1
320266,4,-5562,,-1
320267,4,-2207,,-1
320268,4,218,,1
320269,4,1119,,1
320270,4,-2562,,-1
320271,4,-2594,,-1
320272,4,-2353,,-1
320273,4,-2541,,-1
320274,4,-3767,,-1
320275,4,-3590,,-1
320276,4,-615,,-1
320277,4,-32,,-1
320278,4,-1420,,-1
320279,4,-3778,,-1
320280,4,-2631,,-1
320281,4,-4912,,-1
320282,4,-3965,,-1
320283,4,2622,,1
320284,4,-1356,,-1
320285,4,-2701,,-1
320286,4,523,,1
320287,4,16560,,1
320288,4,-1219,,-1
320289,4,-2771,,-1
320290,4,-2431,,-1
320291,4,-2802,,-1
320292,4,-3717,,-1
320293,4,1947,,1
320294,4,-5026,,-1
320295,4,-323,,-1
320296,4,-3705,,-1
320297,4,-4989,,-1
320298,4,-397,,-1
320299,4,-2717,,-1
320300,4,460,,1
320301,4,-3558,,-1
320302,4,-3563,,-1
320303,4,1305,,1
320304,4,-2209,,-1
320305,4,-3491,,-1
320306,4,-3849,,-1
320307,4,-1991,,-1
320308,4,-1539,,-1
320309,4,-3372,,-1
320310,4,-2815,,-1
320311,4,-2428,,-1
320312,4,-3172,,-1
320313,4,-4969,,-1
320314,4,-3957,,-1
320315,4,-4209,,-1
320316,4,-4704,,-1
320317,4,3279,,1
320318,4,-315,,-1
320319,4,-3625,,-1
320320,4,-3482,,-1
320321,4,-999,,-1
320322,4,-6383,,-1
320323,4,-5083,,-1
320324,4,-5136,,-1
320325,4,1775,,1
320326,4,-3117,,-1
320327,4,-3143,,-1
320328,4,-3402,,-1
320329,4,-3739,,-1
320330,4,29352,,1
320331,4,-125,,-1
320332,4,-3955,,-1
320333,4,-4930,,-1
320334,4,-3279,,-1
320335,4,-7610,,-1
320336,4,-5075,,-1
320337,4,-3707,,-1
320338,4,-617,,-1
320339,4,4424,,1
320340,4,-407,,-1
320341,4,-8589,,-1
320342,4,-4670,,-1
320343,4,-3317,,-1
320344,4,-3757,,-1
320345,4,3001,,1
320346,4,-3010,,-1
320347,4,-2727,,-1
320348,4,-2860,,-1
320349,4,-5031,,-1
320350,4,-1205,,-1
320351,4,-1221,,-1
320352,4,-3642,,-1
320353,4,-3565,,-1
320354,4,669,,1
320355,4,-4433,,-1
320356,4,-2134,,-1
320357,4,-3923,,-1
320358,4,-3501,,-1
320359,4,-4228,,-1
320360,4,-4186,,-1
320361,4,-1170,,-1
320362,4,-2205,,-1
320363,4,-1191,,-1
320364,4,-358,,-1
320365,4,-1414,,-1
320366,4,-2724,,-1
320367,4,-2984,,-1
320368,4,831,,1
320369,4,-5299,,-1
320370,4,-4571,,-1
320371,4,-7122,,-1
320372,4,-2213,,-1
320373,4,-2915,,-1
320374,4,-2867,,-1
320375,4,-4039,,-1
320376,4,-7898,,-1
320377,4,99,,1
320378,4,-2502,,-1
320379,4,-641,,-1
320380,4,640,,1
320381,4,-1887,,-1
320382,4,-1313,,-1
320383,4,65,,1
320384,4,-3918,,-1
320385,4,-5083,,-1
320386,4,-4180,,-1
320387,4,-1794,,-1
320388,4,-2334,,-1
320389,4,-4691,,-1
320390,4,-3645,,-1
320391,4,-3552,,-1
320392,4,-3649,,-1
320393,4,-3333,,-1
320394,4,546,,1
320395,4,-4807,,-1
320396,4,-3408,,-1
320397,4,-3410,,-1
320398,4,-3572,,-1
320399,4,-3667,,-1
320400,4,-3634,,-1
320401,4,-5591,,-1
320402,4,-212,,-1
320403,4,-3771,,-1
320404,4,-3509,,-1
320405,4,-2457,,-1
320406,4,-2703,,-1
320407,4,-1483,,-1
320408,4,30,,1
320409,4,30227,,1
320410,4,-3380,,-1
320411,4,74560,,1
320412,4,-3957,,-1
320413,4,-1737,,-1
320414,4,5173,,1
320415,4,-2545,,-1
320416,4,-1002,,-1
320417,4,-696,,-1
320418,4,-5964,,-1
320419,4,-5028,,-1
320420,4,-9429,,-1
320421,4,-3619,,-1
320422,4,-3623,,-1
320423,4,-2748,,-1
320424,4,-2805,,-1
320425,4,-3685,,-1
320426,4,-1525,,-1
320427,4,-9201,,-1
320428,4,-3805,,-1
320429,4,-1430,,-1
320430,4,-4714,,-1
320431,4,640,,1
320432,4,-5289,,-1
320433,4,-3425,,-1
320434,4,-4949,,-1
320435,4,-1645,,-1
320436,4,-5013,,-1
320437,4,-176,,-1
320438,4,-845,,-1
320439,4,-965,,-1
320440,4,-3752,,-1
320441,4,-3082,,-1
320442,4,-2351,,-1
320443,4,-3544,,-1
320444,4,-3318,,-1
320445,4,-189,,-1
320446,4,-4874,,-1
320447,4,875,,1
320448,4,-4272,,-1
320449,4,4348,,1
320450,4,-1188,,-1
320451,4,-3753,,-1
320452,4,-3715,,-1
320453,4,-3800,,-1
320454,4,-5137,,-1
320455,4,-4722,,-1
320456,4,-380,,-1
320457,4,-4316,,-1
320458,4,-3302,,-1
320459,4,437,,1
320460,4,-5097,,-1
320461,4,-3545,,-1
320462,4,-1598,,-1
320463,4,180,,1
320464,4,-2355,,-1
320465,4,5883,,1
320466,4,1990,,1
320467,4,524,,1
320468,4,14608,,1
320469,4,-2945,,-1
320470,4,-2304,,-1
320471,4,3776,,1
320472,4,-908,,-1
320473,4,-303,,-1
320474,4,-4416,,-1
320475,4,-7600,,-1
320476,4,-3289,,-1
320477,4,-3563,,-1
320478,4,1318,,1
320479,4,-3663,,-1
320480,4,-3767,,-1
320481,4,-3779,,-1
320482,4,-5304,,-1
320483,4,-3759,,-1
320484,4,-5214,,-1
320485,4,-3157,,-1
320486,4,-3811,,-1
320487,4,-3707,,-1
320488,4,-1580,,-1
320489,4,-6681,,-1
320490,4,2614,,1
320491,4,-5310,,-1
320492,4,3239,,1
320493,4,-2799,,-1
320494,4,1494,,1
320495,4,-2703,,-1
320496,4,1430,,1
320497,4,-3011,,-1
320498,4,4499,,1
320499,4,-2771,,-1
320500,4,-6982,,-1
320501,4,-3705,,-1
320502,4,-3646,,-1
320503,4,-3737,,-1
